hospital_id,hospital_name,hospital_type,department,address,city,district,lat,lon,phone,weekday_open,weekday_close,weekend_open,has_weekend,night_service,is_emergency,emergency_level
H01471,홍천군영귀미면보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 영귀미면 공작산로 495, (영귀미면)",홍천군,영귀미면,37.6778577,127.9346028,033-430-4110,,,,0,0,0,NONE
H01472,홍천군화촌면보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 화촌면 성산로 135, (화촌면)",홍천군,화촌면,37.7703479,127.9663418,033-430-4090,,,,0,0,0,NONE
H01473,횡성군갑천보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 갑천면 청정로 295, 295",횡성군,갑천면,37.560967,128.110212,033-340-5751,,,,0,0,0,NONE
H01474,횡성군강림보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 강림면 태종로 42, 42",횡성군,강림면,37.36024,128.1254,033-340-5791,,,,0,0,0,NONE
H01475,횡성군공근보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 공근면 학담시장길 12, (공근면)",횡성군,공근면,37.5368389,127.9620855,033-340-5773,,,,0,0,0,NONE
H01476,횡성군둔내보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 둔내면 둔내로51번길 17, 둔내면사무소, 둔내보건지소",횡성군,둔내면,37.512233,128.218813,033-340-5741,,,,0,0,0,NONE
H01477,횡성군서원보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 서원면 서원로 161, 161",횡성군,서원면,37.4871001,127.8503718,033-340-5781,,,,0,0,0,NONE
H01478,횡성군안흥보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 안흥면 안흥로 31, (안흥면)",횡성군,안흥면,37.4125375,128.1566293,033-340-5733,,,,0,0,0,NONE
H01479,횡성군우천보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 우천면 우항1길 5-30, (우천면)",횡성군,우천면,37.459443,128.06235,033-340-5721,,,,0,0,0,NONE
H01480,횡성군청일보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 청일면 유동로 17-1, (청일면)",횡성군,청일면,37.5835673,128.1501181,033-340-5761,,,,0,0,0,NONE
H01481,흥업면보건지소,PUBLIC,"내과, 가정의학과","강원특별자치도 원주시 흥업면 울업1길 3, (흥업면)",원주시,흥업면,37.3026129,127.9211771,033-737-4537,,,,0,0,0,NONE
H01482,개수보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 대화면 금당계곡로 832, (개수보건진료소)",평창군,대화면,37.4870516,128.3915193,033-332-5160,,,,0,0,0,NONE
H01483,거문보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 진부면 거문길 13-3, (거문보건진료소)",평창군,진부면,37.6027866,128.5317194,033-336-5166,,,,0,0,0,NONE
H01484,계촌보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 방림면 운지로 294-14, (방림면)",평창군,방림면,37.4507895,128.3024245,033-332-5158,,,,0,0,0,NONE
H01485,고길보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 평창읍 고길천4길 13-15, (고길리보건진료소)",평창군,평창읍,37.4045788,128.4551106,033-332-5155,,,,0,0,0,NONE
H01486,고단보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 강릉시 왕산면 왕산로 70, (왕산면)",강릉시,왕산면,37.5221245,128.8417783,033-648-8606,,,,0,0,0,NONE
H01487,고산보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 원주시 호저면 광학로 16, 16",원주시,호저면,37.4500104,127.9307177,033-732-3818,,,,0,0,0,NONE
H01488,군량리보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 양구군 양구읍 성곡로847번길 46, (양구읍)",양구군,양구읍,38.1567398,127.9596322,033-482-1300,,,,0,0,0,NONE
H01489,남양보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 강릉시 옥계면 옥계로 712-2, (옥계면)",강릉시,옥계면,37.5810457,129.0301194,033-535-6669,,,,0,0,0,NONE
H01490,내대보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 철원군 갈말읍 내대5길 5-14, 5",철원군,갈말읍,38.2030578,127.2976096,033-452-3144,,,,0,0,0,NONE
H01491,다목보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 화천군 상서면 수피령로 1318, (다목보건진료소)",화천군,상서면,38.1771286,127.5332527,033-441-7224,,,,0,0,0,NONE
H01492,다수보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 평창읍 숫돌고개길 16, (평창읍)",평창군,평창읍,37.3955436,128.3667184,033-336-5156,,,,0,0,0,NONE
H01493,단강보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 원주시 부론면 부귀로 753, (부론면)",원주시,부론면,37.1533729,127.7866422,033-764-9043,,,,0,0,0,NONE
H01494,대기보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 강릉시 왕산면 왕산로 1324-4, (왕산면)",강릉시,왕산면,37.5878267,128.7782265,033-647-7358,,,,0,0,0,NONE
H01495,대마보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 철원군 철원읍 묘장로 348-19, (대마보건진료소)",철원군,철원읍,38.2636598,127.1644869,033-455-5008,,,,0,0,0,NONE
H01496,도돈보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 평창읍 평창강로 854, (도돈보건진료소)",평창군,평창읍,37.3249198,128.3701176,033-332-5157,,,,0,0,0,NONE
H01497,도원보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 고성군 토성면 사그메기길 5, (도원보건진료소)",고성군,토성면,38.2713706,128.5000143,033-632-3939,,,,0,0,0,NONE
H01498,도창보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 철원군 김화읍 도창3길 11, (도창보건진료소)",철원군,김화읍,38.2698306,127.355182,033-450-5851,,,,0,0,0,NONE
H01499,두일보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 진부면 방아다리로 338-3, (두일 보건진료소)",평창군,진부면,37.6869551,128.5610435,033-336-5167,,,,0,0,0,NONE
H01500,등매보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 봉평면 금당계곡로 1777-9, (등매보건진료소)",평창군,봉평면,37.5528712,128.3934838,033-332-5162,,,,0,0,0,NONE
H01501,마읍보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 삼척시 노곡면 문의재로 2559-17, (노곡면)",삼척시,노곡면,37.2741626,129.1794303,033-572-7765,,,,0,0,0,NONE
H01502,마현보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 철원군 근남면 마현1길 20-41, (마현보건진료지소)",철원군,근남면,38.273036,127.5404282,033-458-1356,,,,0,0,0,NONE
H01503,매원보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 삼척시 근덕면 궁촌길 480, (근덕면)",삼척시,근덕면,37.3044942,129.2728433,033-574-9400,,,,0,0,0,NONE
H01504,면온보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 봉평면 진조길 14, (봉평면)",평창군,봉평면,37.563172,128.3482784,033-332-5163,,,,0,0,0,NONE
H01505,명파보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 고성군 현내면 금강산로 814, (명파보건진료소)",고성군,현내면,38.5389924,128.4023072,033-682-0098,,,,0,0,0,NONE
H01506,무릉보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 영월군 수주면 중방길 62-2, (수주면보건소)",영월군,수주면,37.2886066,128.2688126,033-372-8121,,,,0,0,0,NONE
H01507,보광보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 강릉시 성산면 보현길 22-2, (성산면)",강릉시,성산면,37.7383539,128.8054782,033-647-9703,,,,0,0,0,NONE
H01508,봉오보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 화천군 상서면 신월동로 24, (상서면)",화천군,상서면,38.193245,127.598153,033-441-7188,,,,0,0,0,NONE
H01509,비두보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 원주시 문막읍 귀문로 956, 956",원주시,문막읍,37.2512412,127.8356492,033-732-3507,,,,0,0,0,NONE
H01510,사제보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 원주시 흥업면 사제로 424, 424",원주시,흥업면,37.3277075,127.8878009,033-763-5661,,,,0,0,0,NONE
H01511,사조보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 태백시 백두대간로 1298, (상사미동, 사조보건진료소)",태백시,백두대간로,37.2776032,128.9906042,033-550-2715,,,,0,0,0,NONE
H01512,사천진보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 강릉시 사천면 진리항구2길 16, (사천면)",강릉시,사천면,37.837174,128.8751872,033-644-0195,,,,0,0,0,NONE
H01513,산계보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 강릉시 옥계면 산계길 952-1, (옥계면)",강릉시,옥계면,37.5751882,128.9457217,033-535-3309,,,,0,0,0,NONE
H01514,산양보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 화천군 상서면 영서로 7759-17, (산양보건진료소)",화천군,상서면,38.210562,127.6633548,033-442-6121,,,,0,0,0,NONE
H01515,산학보건진료쇼,PUBLIC,"내과, 가정의학과","강원특별자치도 고성군 현내면 산학2길 2-13, (현내면)",고성군,현내면,38.4763859,128.4088175,033-682-3902,,,,0,0,0,NONE
H01516,산현보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 원주시 호저면 칠봉로 380, (호저면)",원주시,호저면,37.4280391,127.8933413,033-737-4523,,,,0,0,0,NONE
H01517,삼산보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 강릉시 연곡면 삼산길 3, (연곡면)",강릉시,연곡면,37.8471172,128.69974,033-661-4225,,,,0,0,0,NONE
H01518,상정보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 삼척시 미로면 상정길 83, (미로면)",삼척시,미로면,37.3815615,129.0947356,033-574-3417,,,,0,0,0,NONE
H01519,서림보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 양양군 서면 구룡령로 2039-18, (서림보건진료소)",양양군,서면,37.9817668,128.526876,033-673-0965,,,,0,0,0,NONE
H01520,석교보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 양양군 강현면 화채봉길 107, (강현면)",양양군,강현면,38.123993,128.5706432,033-673-5805,,,,0,0,0,NONE
H01521,석항보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 영월군 중동면 영월로 3856-3, (석항마을회관)",영월군,중동면,37.1979737,128.6197019,033-378-4900,,,,0,0,0,NONE
H01522,성천보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 고성군 토성면 용원로 277, (성천보건진료소)",고성군,토성면,38.2274407,128.5477087,033-635-1763,,,,0,0,0,NONE
H01523,속사보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 용평면 양지길 10, 10",평창군,용평면,37.6385037,128.4949992,033-332-5165,,,,0,0,0,NONE
H01524,송정보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 고성군 거진읍 건봉사로 1511, (송정보건진료소)",고성군,거진읍,38.4411154,128.4234691,033-682-1826,,,,0,0,0,NONE
H01525,수산보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 양양군 손양면 수산2길 7-1, (수산보건진료소)",양양군,손양면,38.0789026,128.6707336,033-672-2177,,,,0,0,0,NONE
H01526,수항보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 진부면 오대천로 924, (수항보건진료소)",평창군,진부면,37.5596254,128.5634419,033-332-5168,,,,0,0,0,NONE
H01527,신리보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 대화면 고토곡길 4, (신리보건진료소)",평창군,대화면,37.5388672,128.4598648,033-332-5161,,,,0,0,0,NONE
H01528,신천보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 영월군 한반도면 서강로 724-4, (신천보건진료소)",영월군,한반도면,37.2365626,128.3253436,033-372-6099,,,,0,0,0,NONE
H01529,아야진보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 고성군 토성면 아야진해변길 83, (아야진보건진료소)",고성군,토성면,38.2725128,128.5556221,033-631-4818,,,,0,0,0,NONE
H01530,양지보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 철원군 동송읍 양지3길 13-20, (양지보건진료소)",철원군,동송읍,38.268497,127.284271,033-450-5854,,,,0,0,0,NONE
H01531,어성전보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 양양군 현북면 어성전길 50, (현북면)",양양군,현북면,37.9568699,128.6660683,033-673-0959,,,,0,0,0,NONE
H01532,어천보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 고성군 간성읍 어천1길 45-4, (어천보건진료소)",고성군,간성읍,38.3607182,128.4206916,033-681-3356,,,,0,0,0,NONE
H01533,역둔보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 삼척시 하장면 역둔원동로 1-8, (하장면)",삼척시,하장면,37.2942124,128.8836955,033-552-0681,,,,0,0,0,NONE
H01534,연덕보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 영월군 북면 삼방산길 28-11, (연덕보건소)",영월군,북면,37.2836722,128.4259448,033-374-9609,,,,0,0,0,NONE
H01535,오음보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 화천군 간동면 간척월명로 292, (간동면)",화천군,간동면,38.053301,127.8174249,033-442-5207,,,,0,0,0,NONE
H01536,용산보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 대관령면 큰터길 21, (용산보건진료소)",평창군,대관령면,37.660552,128.6645658,033-336-5169,,,,0,0,0,NONE
H01537,용암보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 고성군 토성면 장새미길 9, (토성면)",고성군,토성면,38.2581179,128.5284815,033-633-0938,,,,0,0,0,NONE
H01538,용암보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 화천군 하남면 용화산로 1292, (하남면)",화천군,하남면,38.0862725,127.7018783,033-441-2919,,,,0,0,0,NONE
H01539,운학보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 영월군 수주면 덕은골길 6, (무릉도원면)",영월군,수주면,37.32697,128.18987,033-374-6110,,,,0,0,0,NONE
H01540,유천보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 대관령면 전나무길 8, (대관령면)",평창군,대관령면,37.6709217,128.6018746,033-332-5170,,,,0,0,0,NONE
H01541,인제군기린면방동보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 인제군 기린면 조침령로 666, (방동보건진료소)",인제군,기린면,37.9554197,128.3730246,033-463-4537,,,,0,0,0,NONE
H01542,인제군기린면북리보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 인제군 기린면 내린천로 4896, 4896",인제군,기린면,37.9928157,128.2866732,033-462-4535,,,,0,0,0,NONE
H01543,인제군북면용대보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 인제군 북면 미시령로 1158-1, 용대보건진료소",인제군,북면,38.1979812,128.3443329,4624197,,,,0,0,0,NONE
H01544,인제군서화면서화보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 인제군 서화면 금강로 1739, 1739",인제군,서화면,38.2501025,128.2087047,033-463-4283,,,,0,0,0,NONE
H01545,인제군인제읍귀둔보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 인제군 인제읍 점봉산로 99, (귀둔보건진료소)",인제군,인제읍,38.0165383,128.3658969,033-463-4193,,,,0,0,0,NONE
H01546,임곡보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 강릉시 강동면 임곡로 738, (강동면)",강릉시,강동면,37.6883113,128.9729808,033-648-5942,,,,0,0,0,NONE
H01547,임원보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 삼척시 원덕읍 삼척로 1213, 1213",삼척시,원덕읍,37.2329834,129.3425275,033-572-5990,,,,0,0,0,NONE
H01548,입암보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 양양군 현남면 화상천로 260, (입암보건진료소)",양양군,현남면,37.9283098,128.7687494,033-671-7528,,,,0,0,0,NONE
H01549,잠곡보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 철원군 근남면 하오재로 1298, (잠곡2리경로당부녀회)",철원군,근남면,38.1791356,127.4651039,033-450-5856,,,,0,0,0,NONE
H01550,장호보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 삼척시 근덕면 삼척로 2110-20, (근덕면)",삼척시,근덕면,37.284401,129.3132349,033-572-4085,,,,0,0,0,NONE
H01551,정동보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 강릉시 강동면 헌화로 1054, (강동면)",강릉시,강동면,37.6882083,129.0340833,033-644-5537,,,,0,0,0,NONE
H01552,정선군보건소고성진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 신동읍 창말길 26, (신동읍)",정선군,신동읍,37.2462782,128.6035569,033-378-0939,,,,0,0,0,NONE
H01553,정선군보건소광락진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 남면 광락로 46, (남면)",정선군,남면,37.3252501,128.7116367,033-591-0005,,,,0,0,0,NONE
H01554,정선군보건소광하진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 정선읍 망하길 87, (광하보건지소)",정선군,정선읍,37.3553584,128.6026105,033-562-6979,,,,0,0,0,NONE
H01555,정선군보건소구절진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 여량면 구절양지말길 28, (구절보건진료소)",정선군,여량면,37.5190728,128.7347822,033-562-5146,,,,0,0,0,NONE
H01556,정선군보건소도전진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 임계면 눈꽃마을길 184, (임계면)",정선군,임계면,37.5043458,128.90904,033-562-8776,,,,0,0,0,NONE
H01557,정선군보건소문래진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 임계면 백두대간로 312, (임계면)",정선군,임계면,37.4135424,128.8553423,033-562-6689,,,,0,0,0,NONE
H01558,정선군보건소반천진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 임계면 반천고양로 796, (임계면)",정선군,임계면,37.4675963,128.7984625,033-562-1898,,,,0,0,0,NONE
H01559,정선군보건소용탄진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 정선읍 가리왕산로 290, (정선읍)",정선군,정선읍,37.3925571,128.6020564,033-562-0184,,,,0,0,0,NONE
H01560,정선군보건소조동진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 신동읍 새골길 30, (신동읍)",정선군,신동읍,37.218017,128.671214,033-378-2790,,,,0,0,0,NONE
H01561,정선군보건소증산진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 남면 무릉3로 12, (남면)",정선군,남면,37.2449523,128.7741133,033-592-4001,,,,0,0,0,NONE
H01562,정선군보건소호촌진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 정선군 화암면 풍촌1길 12-6, (화암면)",정선군,화암면,37.3076425,128.8255794,033-562-1834,,,,0,0,0,NONE
H01563,지경보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 철원군 갈말읍 지경안길 22-18, (지경보건진료소)",철원군,갈말읍,38.2370022,127.3485377,033-458-0447,,,,0,0,0,NONE
H01564,춘천시남면가정보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 남면 충효로 1417, (가정보건진료소)",춘천시,남면,37.736298,127.5749359,033-263-1955,,,,0,0,0,NONE
H01565,춘천시남산면광판보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 남산면 김유정로 209, (광판보건진료소)",춘천시,남산면,37.7323899,127.7057008,033-263-1576,,,,0,0,0,NONE
H01566,춘천시남산면서천보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 남산면 서백길 171, (남산면)",춘천시,남산면,37.8342441,127.5569374,033-263-4783,,,,0,0,0,NONE
H01567,춘천시동면상걸보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 동면 가락재로 1340, (상걸보건진료소)",춘천시,동면,37.8619717,127.8498476,033-244-1527,,,,0,0,0,NONE
H01568,춘천시동산면원창보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 동산면 새술막길 655, (원창보건진료소)",춘천시,동산면,37.7864448,127.7533224,033-261-3325,,,,0,0,0,NONE
H01569,춘천시북산면조교보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 북산면 원동조교로 392-26, (조교보건진료소)",춘천시,북산면,37.9239971,127.9492529,033-243-9760,,,,0,0,0,NONE
H01570,춘천시사북면고탄보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 사북면 춘화로 510-6, (고탄보건진료소)",춘천시,사북면,37.9876117,127.7067519,033-243-0213,,,,0,0,0,NONE
H01571,춘천시사북면지암보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 사북면 화악지암길 439-3, (지암보건진료소)",춘천시,사북면,37.9814999,127.6079952,033-243-5225,,,,0,0,0,NONE
H01572,춘천시서면당림보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 서면 당숲안길 82, (서면)",춘천시,서면,37.8375835,127.6088468,033-263-2020,,,,0,0,0,NONE
H01573,춘천시서면방동보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 서면 방동길 7, (서면)",춘천시,서면,37.8964927,127.6798873,033-243-4082,,,,0,0,0,NONE
H01574,춘천시서면서상보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 서면 박사로 1348-34, (서면)",춘천시,서면,37.9305983,127.7073744,033-244-5625,,,,0,0,0,NONE
H01575,춘천시신북읍오동보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 신북읍 샘뜨락길 37, (신북읍)",춘천시,신북읍,37.9455008,127.7522366,033-241-6962,,,,0,0,0,NONE
H01576,춘천시신북읍지내보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 춘천시 신북읍 성문1길 64, (지내보건진료소)",춘천시,신북읍,37.9576742,127.7291805,033-244-6902,,,,0,0,0,NONE
H01577,판대보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 원주시 지정면 장지길 2, 2",원주시,지정면,37.3687659,127.8018656,033-732-5731,,,,0,0,0,NONE
H01578,팔랑리보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 양구군 동면 펀치볼로 43, (동면)",양구군,동면,38.2163005,128.0482566,033-481-1535,,,,0,0,0,NONE
H01579,풍산보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 화천군 화천읍 평화로 1285, (풍산보건진료소)",화천군,화천읍,38.1476618,127.7406357,033-441-3289,,,,0,0,0,NONE
H01580,하안미보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 평창군 대화면 동천길 91, (대화면)",평창군,대화면,37.4507525,128.4473753,033-332-5159,,,,0,0,0,NONE
H01581,학곡보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 원주시 소초면 구룡사로 5, 5",원주시,소초면,37.4372674,128.0573494,033-732-4290,,,,0,0,0,NONE
H01582,홍천군남면시동보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 남면 시동안로227번길 17, 시동보건진료소",홍천군,남면,37.5911336,127.8330169,033-430-4330,,,,0,0,0,NONE
H01583,홍천군남면제곡보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 남면 남노일로 579, 제곡보건진료소",홍천군,남면,37.6508621,127.7691317,033-430-4331,,,,0,0,0,NONE
H01584,홍천군내면광원보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 내면 구룡령로 6391, (광원보건진료소)",홍천군,내면,37.829475,128.44475,033-430-4338,,,,0,0,0,NONE
H01585,홍천군내면방내보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 내면 방내시장길 19, (방내보건진료소)",홍천군,내면,37.8208165,128.2683542,033-430-4337,,,,0,0,0,NONE
H01586,홍천군내촌면물걸보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 내촌면 동창로181번길 7, (물걸보건진료소)",홍천군,내촌면,37.7842313,128.1479345,033-430-4324,,,,0,0,0,NONE
H01587,홍천군동면개운보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 동면 성수개운길 178, (개운리보건진료소)",홍천군,동면,37.6587487,127.93075,033-430-4329,,,,0,0,0,NONE
H01588,홍천군두촌면철정보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 두촌면 향교골길 17, (두촌면)",홍천군,두촌면,37.8228127,128.0020929,033-430-4323,,,,0,0,0,NONE
H01589,홍천군북방면성동보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 북방면 성동로 841, (성동보건지소)",홍천군,북방면,37.7689992,127.8772447,033-430-4336,,,,0,0,0,NONE
H01590,홍천군북방면역전평보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 북방면 팔봉산로 2215, (역전평리보건소)",홍천군,북방면,37.7291575,127.7934351,033-430-4335,,,,0,0,0,NONE
H01591,홍천군서면굴업보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 서면 한서로 2119-7, (굴업보건진료소)",홍천군,서면,37.618336,127.670088,033-430-4332,,,,0,0,0,NONE
H01592,홍천군서면모곡보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 서면 한서로 891, (모곡보건진료소)",홍천군,서면,37.6731571,127.6065878,033-430-4333,,,,0,0,0,NONE
H01593,홍천군서면어유포보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 서면 팔봉산로 1178-19, 어유포보건진료소",홍천군,서면,37.7110142,127.6959872,033-430-4334,,,,0,0,0,NONE
H01594,홍천군서석면검산보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 서석면 용오름길 28-6, (검산리보건진료소)",홍천군,서석면,37.7046722,128.2229212,033-430-4327,,,,0,0,0,NONE
H01595,홍천군서석면수하보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 서석면 행치령로 783-16, (서석면)",홍천군,서석면,37.7652284,128.1764474,033-430-4325,,,,0,0,0,NONE
H01596,홍천군서석면청량보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 서석면 청량로 19, (청량보건진료소)",홍천군,서석면,37.6884261,128.1910226,033-430-4326,,,,0,0,0,NONE
H01597,홍천군영귀미면좌운보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 영귀미면 금계로 1547, (좌운보건진료소)",홍천군,영귀미면,37.6369137,128.0141105,033-430-4328,,,,0,0,0,NONE
H01598,홍천군화촌면구성포보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 화촌면 가락재로 1176, 구성포보건진료소",홍천군,화촌면,37.7728296,127.9204692,033-430-4321,,,,0,0,0,NONE
H01599,홍천군화촌면장평보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 홍천군 화촌면 구룡령로 1171-3, (장평보건진료소)",홍천군,화촌면,37.7500874,128.057089,033-430-4322,,,,0,0,0,NONE
H01600,황둔보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 원주시 신림면 신림황둔로 1213, 1213",원주시,신림면,37.262158,128.189,033-761-2188,,,,0,0,0,NONE
H01601,횡성군갑천면추동보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 갑천면 외갑천로 247, (갑천면)",횡성군,갑천면,37.5637365,128.0342911,033-345-0429,,,,0,0,0,NONE
